"year","forecast_horizon","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
2009,3,19.173494340702,-0.00677417490900576,1.27969716644625,12.9479146348393,0.644013080256624,25.5765301711681,0.062704690038066,1.82593758258735,-2.54287720489242,4.75554793557115,0.896885164546855,7.46224562598945,1.58074020801571,0.990849663273496,0.265862932743429
2010,3,31.776096376322,-0.00330675672220032,1.34610067085564,5.22813087523839,0.471824565444666,14.5341185205192,-0.0277325080704505,2.73517834673197,-1.71809468572097,4.81292303603871,0.367082740904517,5.12550822707596,0.865287861100827,-0.511042206887406,0.280865981225267
2011,3,34.4381549522944,-0.0028235802108715,1.17989633842578,7.14434318102941,0.529951503434077,24.9838388493801,-0.0580316442286986,3.21094154718134,-1.90500133660164,4.95105327322332,0.510658050816869,6.24782140087256,1.45771167452605,-1.56969297682463,0.311765141020407
2012,3,31.1536404411206,-0.00188809264340742,0.954688379688041,3.2747198043767,0.609339484373562,36.9435665941721,-0.0739464366358395,2.92748316828333,-1.58580602355262,4.62732939595069,0.231717698720105,7.57666754512116,2.15301700078557,-2.18343633556051,0.340425955838905
2013,3,23.3365025292586,-0.00166407164367286,0.766135774180301,-0.912910961295387,0.684352053644141,48.9158373927535,-0.0803754879160494,2.24331304856348,-1.70795995670997,4.08834956535873,-0.06486186343682,8.65904383085012,2.83259514455018,-2.5292608583259,0.371252146848268
2014,3,15.6631712477881,-0.000941157045141369,0.552825076574515,-6.02255581024054,0.728920203018069,54.3961477692974,-0.0773103604828246,1.38377952805297,-1.07774985783478,3.1174851729324,-0.427854065126597,9.03519685902256,2.9017677956792,-2.41996429658851,0.374962424437093
2015,3,15.2583280172301,-0.000813950839801262,0.458734409762554,-9.67607464472479,0.714674625215598,50.370538515575,-0.0828456939919169,1.37137194682735,-1.02849958225583,2.80421940761222,-0.686906734770072,9.4007988046615,2.69051776200549,-2.90652467400292,0.383332549252434
2016,3,13.4793960512939,-0.000710047652116737,0.394401144901489,-8.74268906997383,0.722577872155524,52.4324437121108,-0.101401108957049,1.16688813888309,-0.920546838239786,2.33741089623819,-0.590229640696529,9.55861697027715,2.74935980057843,-3.47471177581216,0.405464487102106
2017,3,9.00714547379463,0.000222310676484474,0.308519314247558,0.520814873485167,0.772441375808372,59.8468991002721,-0.133806812167896,0.865402928299815,0.34780953981255,2.14614212600183,0.0374874700145215,11.9396552118452,3.3161781470539,-4.90367757490456,0.560532786347744
2018,3,3.20379859963314,0.000689769269419973,0.239119478134449,-0.67719557886464,0.865201447939007,73.204891799408,-0.136942094223613,0.274161854879134,1.13246777369662,1.51698231518309,-0.0470656982030825,11.2074883632953,3.41464382261518,-5.22117186089749,0.621992875560912
