"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1996,3,-1.0316358964244,1.62522907610048,1.54941541329345,-0.828592502729933,-2.05636133690425,3.77843482468257,2.31213138363144,-3.38495611593388,0.0287743343817372
1997,3,-1.29729677718946,1.86309116732277,1.89706647479952,-0.915511987972834,-2.16962750445452,3.57802626530379,2.36189100910498,-3.17592176737286,0.0245957515498567
1998,3,-1.41735888335906,1.96810719173035,2.03967782242395,-0.947199440604416,-2.29660630809158,3.65553319219959,2.46038609756836,-3.20704142286999,0.0253969171274546
1999,3,-1.54301326310483,2.12078533568928,2.20000225758211,-1.03673775045234,-2.44457890993548,3.75849734720246,2.56999181709476,-3.3144934589404,0.0204706959747096
2000,3,-1.51464421186611,2.13057551099515,2.26231190438322,-1.03958872391499,-2.44760076154847,3.78233923331106,2.62684207529547,-3.31005239540636,0.0189895237945443
2001,3,-1.99710268293223,2.59052542394114,2.90094426661184,-1.28287921995647,-2.41490953524974,3.43544600409203,2.5245858992899,-3.06362075462837,0.0177067418242335
2002,3,-2.58193589584882,3.17833074216752,4.16357365307731,-1.20247676303233,-2.15330544637191,2.88086205761904,2.30140352660434,-2.21176642852153,0.0121414082763082
2003,3,-3.09282397335291,3.69236415502667,5.04746695092945,-1.41468284261867,-2.27077540646029,2.93040718044826,2.42393226697015,-2.3814668633968,0.0114004996770962
2004,3,-3.91171654955505,4.43818319539928,6.33891291945872,-1.73134831556688,-2.40234398247881,2.97443947647108,2.54532119839256,-2.43864510337879,0.0114946780623217
2005,3,-5.31211325728148,5.65003139214508,8.37531890648729,-2.25588826915347,-2.38660712268771,2.82529312656628,2.50019471580178,-2.2697503474584,0.0112979264229727
2006,3,-6.81889726629235,6.94378877622286,10.6685540896406,-2.72897298058554,-2.41244519104964,2.76837853659821,2.50967122891699,-2.21559304961357,0.0109183660228478
2007,3,-7.31450410398346,7.20779320870475,12.1820008069304,-2.10032805744049,-2.45982262345904,2.78957570161923,2.57040604333444,-1.97891679127363,0.0122154067459214
2008,3,-8.26911670126706,7.6313194937386,13.4920185487156,-2.25194399261215,-2.43934935320536,2.72006213806108,2.5298065490161,-1.97788360171953,0.0146454616946747
2009,3,-7.94255103410766,7.17602333423719,12.9712390832286,-2.19800871058428,-2.39992334964261,2.68691380212483,2.49772059959216,-2.03390897493583,0.0139958247569828
2010,3,-7.25834844964266,6.66431093316029,12.1478456135425,-2.30723601781268,-2.34988828157241,2.68422082607387,2.46830880880076,-2.20493743346633,0.0128847755375512
2011,3,-6.27608333881592,5.91237628654846,10.9127364467608,-2.02412007570885,-2.23205845597846,2.6161835940097,2.38075941016751,-2.232962203386,0.0112742702476639
2012,3,-5.67410895937185,5.29784054968368,9.57120988385323,-1.93741252359506,-2.04911277677932,2.45519558126197,2.1954901480058,-2.10766456071672,0.0105557597528303
2013,3,-5.2061263867668,4.72631741570887,8.645943838898,-1.63069225613791,-1.89093014428662,2.30266215433531,2.02124431936519,-1.96585283333186,0.00964382584176104
2014,3,-4.05195835763256,3.73161819631372,6.61963151249396,-1.30702052048915,-1.66159464285074,2.11361996376488,1.77859183650162,-1.84047090158634,0.00772805566699108
2015,3,-2.77950868862945,2.67462774067947,4.48352782683827,-0.961370447117873,-1.35653947472682,1.89943051047782,1.45914621963729,-1.68014659470254,0.00718219625667538
2016,3,-0.886095576865231,1.36977286290664,1.60482978913581,-0.513167413589062,-1.22851645258489,2.84572252369141,1.50037265846323,-2.12711686184479,0.0156097710336365
2017,3,-0.186616631754861,0.995284235374548,0.492235183472672,-0.496036308539337,-1.29006763149357,11.2851149347969,2.41309668066597,-6.9529061248395,0.169794749384289
2018,3,-0.223073513963591,1.11375723540275,0.56254621447091,-0.541432801850585,-1.47316224038434,12.297964339582,2.62584975938642,-7.1855973365294,0.191118568548032
2019,3,-0.332522192221889,1.17053716996841,0.604045378817586,-0.564940814689546,-2.1486858266161,12.9935427466283,2.77928164687499,-7.10327775381519,0.180936093155694
2020,3,-0.413932151615936,1.26379126267221,0.66010505706023,-0.607562812315111,-2.74872725253969,14.8744316014913,3.09087228355818,-5.14135853166434,0.171541085205096
2021,3,-0.403407756243187,1.27616318547585,0.514939002568375,-0.60726198168741,-1.70320428341898,10.6104848312855,1.61177117528845,-4.6039814952133,0.158618021497963
2022,3,-0.426990435311819,1.28015293922162,0.455804978459705,-0.660637301218603,-1.55140292666159,9.54626734778556,1.2510832357808,-4.60723165101679,0.164022397013998
2023,3,-0.398684032040274,1.26366472266336,0.385282422938813,-0.644547313390146,-1.26738733206422,8.60836906618566,0.930394646853998,-4.32343966957825,0.17098641894272
1968,4,0.220093604422885,0.787065173337439,0.257719193455368,-0.598928530453651,1.03397620114431,6.88153596936782,0.996528550323513,-6.83476156669939,0.208533067259705
1969,4,0.0223614240569697,0.857371405294464,0.405925718337329,-0.657020680917148,0.0871899581246484,6.1207649001251,1.33590583196405,-7.18313630654591,0.164596553433187
1970,4,-0.115916007913791,0.941386160074309,0.579925670051911,-0.699822616736058,-0.394795362150727,5.75204191638998,1.67942990127303,-7.05389581939821,0.135949989756768
1971,4,-0.0338339643677495,0.943185969898523,0.525176529180444,-0.733176824395725,-0.152873238890938,7.20743693274824,2.01689793281074,-8.22270957673287,0.0937385550868174
1972,4,-0.119925367373341,1.05056924692454,0.675379562476712,-0.875746356507021,-0.463374184661649,6.75189015271021,2.18408444791984,-7.93995162491571,0.0865221916585173
1973,4,-0.0889204958346119,1.06490809698598,0.664232954875423,-0.872320033853852,-0.397371911401213,7.64162381349133,2.46118477743823,-8.5236155239967,0.0883015932820025
