"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1994,2,-0.504008926978953,1.13006835567353,0.768902803294572,-0.550727785323823,-2.32242151502428,6.81067268524199,2.87033608464851,-3.99543106274152,0.0872706610540835
1995,2,-0.502119585233687,1.17318159360091,0.878350140540703,-0.52168832174674,-2.14097146208806,6.29166048413712,2.84284799961071,-4.01673496406269,0.0759868768304018
1996,2,-0.881309619160252,1.53387305316977,1.42568865812903,-0.712613570144063,-1.91339747346966,4.06779526394001,2.32177806595924,-3.16796506542425,0.0358958228434577
1997,2,-1.13900030749021,1.76706282583581,1.77422335631411,-0.796444839933825,-2.09839756163094,3.93019427627556,2.43674883721697,-3.08326762431341,0.0329658229830058
1998,2,-1.45682107473371,2.00690696070258,2.19607241682247,-0.862033693690271,-2.22049444520181,3.68972504158624,2.47587487347106,-2.94879446297957,0.0281868007070253
1999,2,-1.41791461125103,2.0008296651172,2.14369708057428,-0.869452864047058,-2.22089161020596,3.72475935871893,2.46173907777317,-3.02554175439008,0.0256729138289185
2000,2,-1.75258391320611,2.32390548479323,2.65412300599678,-1.02484798625464,-2.29567838376516,3.55760410571038,2.49372337751754,-2.99753511054521,0.0237760178869938
2001,2,-1.90418801598014,2.45072573997324,2.94239200225326,-1.0855369384695,-2.3796971076289,3.56301472543334,2.60626441925505,-3.04593450909236,0.0232587594075808
2002,2,-2.20288121908207,2.73125282270886,3.69339386306288,-0.927925525859566,-2.37367375206463,3.39081440169744,2.61592392001595,-2.40728282847261,0.0196626373049925
2003,2,-2.86306334447362,3.34911260775096,4.71483271585245,-1.23174041226312,-2.18984088667412,2.92455307300995,2.34299937375445,-2.43866450534545,0.0132050845322134
2004,2,-3.61031861854084,4.00204530936163,5.89079143310425,-1.50218183120224,-2.33734188004811,2.97496060685187,2.48198894153116,-2.50352452295648,0.0128981923653571
2005,2,-4.80131409347869,4.98304822993398,7.59965346699571,-1.89974306701187,-2.47547851356685,2.99973839907257,2.59167038254194,-2.38874339138996,0.0140661362701447
2006,2,-6.68645370602809,6.4627054470195,10.3817259326379,-2.43694331607202,-2.448665864264,2.83787799107532,2.53347194333776,-2.29098014629954,0.0149184749910874
2007,2,-8.22851118938696,7.6963065934024,13.5345444197945,-2.16871885884823,-2.45882180943748,2.78309400443373,2.54850893713455,-2.07797622154508,0.0144649938475091
2008,2,-9.58508722722665,8.46649843904922,15.4482048954452,-2.41879702780917,-2.57338006190811,2.8510680012619,2.64015174897061,-2.12416183205241,0.0177952058538857
2009,2,-9.77978529830297,8.32506413702921,15.6166551490107,-2.47559669022759,-2.58063847306259,2.83928492441078,2.63643584861137,-2.19292905398801,0.0185483814996414
2010,2,-8.38411865803534,7.29917663846647,13.762713881831,-2.48187019676043,-2.45747085630918,2.75656096473338,2.53910840481816,-2.31405156538284,0.0150710255470239
2011,2,-7.73059422098489,6.83544594761009,12.9603268709283,-2.39435542585283,-2.41271517340717,2.76277349199737,2.5117263435782,-2.38267056174312,0.0144613932321083
