"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1980,3,0.122232856688627,1.0492194659961,0.195701036077037,-1.12629457227255,2.96998775588278,61.8290146636181,1.72524773637548,-16.0669609568995,0.122131039520268
1981,3,0.209122746736746,0.94464422751995,0.04959174926178,-1.01886353648197,5.48214956367111,62.6970032503429,0.475565856635333,-15.6739479282441,0.120984403118845
1982,3,0.228006290941679,0.883864608651597,-0.0319118854472305,-0.940253850148167,6.63244209194539,66.9445330389635,-0.346715286304297,-16.3418807527351,0.131257865247686
1983,3,0.213887337911415,0.845381772072633,-0.0950564968746921,-0.91612625153507,6.99495574253016,73.7327287944946,-1.20334925837109,-18.7619205275961,0.151099756914058
1984,3,0.1765338156649,0.832188078815521,-0.0883105152057124,-0.826395823936502,5.89614585321147,75.2519379554231,-1.22045286446061,-19.6966150091987,0.157781900141312
1985,3,0.115194438017167,0.819809179444399,-0.0508063472005563,-0.739394910153207,3.97335377768164,76.8229163524091,-0.765939252386358,-19.5272423278199,0.164513700800242
1986,3,0.0194991061539412,0.828224107600913,0.00892027963796845,-0.712974002285836,0.661752828830088,75.9108153013718,0.138203945859363,-19.5090872078646,0.161541757831562
1987,3,-0.0872432627082237,0.845860633781037,0.0635229215539608,-0.723780205653123,-2.8313441647379,73.646908639455,0.986145339976134,-20.2379692756199,0.15228294419998
1988,3,-0.139844384237728,0.832729655099439,0.0970004743688848,-0.714458202113699,-4.17281143777737,65.5470287190588,1.45003088982232,-19.517823894688,0.122866201834675
1989,3,-0.179016805091351,0.817194126101512,0.114116557519029,-0.68523249195908,-5.16295651931122,60.849301425342,1.70712116443454,-18.8919610077428,0.106163680016655
1990,3,-0.19542339647201,0.788270836707444,0.114287609683427,-0.626393399908535,-5.4524607013027,55.6872031159776,1.7004287937163,-17.1781614128719,0.089884460843309
1991,3,-0.23650395694969,0.822900392458233,0.159368972807668,-0.648896001473981,-6.24924341128378,52.9019375951621,2.31188990389498,-17.601173314899,0.0803619854729738
1992,3,-0.296880455732796,0.879842180937759,0.221547359386862,-0.716304153020858,-6.56715622926107,45.4498293033646,2.7606377011155,-17.1926182581957,0.0589495970547695
1993,3,-0.312456162653714,0.92093195218802,0.243961878602088,-0.766596513372724,-6.64339716457324,43.4834959033628,2.98000851587814,-18.3255566248186,0.052961362988527
1994,3,-0.347945201730522,0.984102920250856,0.27729366809081,-0.870945978785674,-6.81870658611571,41.3348543653714,3.14627451045838,-19.1531216962628,0.046103680313435
1995,3,-0.539502613611665,1.20894888973297,0.460193675062475,-1.13214735984489,-5.9782041065618,27.7784302463631,2.96859723216785,-14.0696811406053,0.0198358464849608
1996,3,-0.703379941084989,1.39522458192531,0.583908756058592,-1.35776100969645,-6.7541196981895,26.8086398134641,3.27245483999187,-14.3986476641316,0.0175935462091081
1997,3,-0.896661409901316,1.57700723366641,0.732164672863986,-1.55193489116546,-7.21104271008348,24.9184610272645,3.41475717849073,-13.3017607056592,0.0145952733381746
1998,3,-0.981786552302504,1.65683032296644,0.803073044021314,-1.62027274470249,-7.73799264776732,25.4769622068918,3.63983097320155,-13.1169809011244,0.0148489390412906
